17:35:10
time to do symbolics	= 0.2999460697174072s 
time to do numerics	= 1.2065317630767822s 
t	x	x' 
-20.0	0.842071735976359	-0.014982224969490927 
-19.919839679358716	0.8408639921224683	-0.015150943825264074 
-19.839679358717436	0.8396426241314768	-0.015322146074241044 
-19.759519038076153	0.8384074311463214	-0.015495876278507703 
-19.67935871743487	0.8371582087005766	-0.01567217992832283 
-19.599198396793586	0.8358947486432003	-0.015851103463302277 
-19.519038076152306	0.834616839061534	-0.016032694294813857 
-19.438877755511022	0.833324264202519	-0.01621700082807291 
-19.35871743486974	0.8320168043920804	-0.016404072485756264 
-19.278557114228455	0.8306942359526311	-0.016593959731292234 
-19.198396793587175	0.8293563311186655	-0.01678671409325819 
-19.118236472945892	0.8280028579503785	-0.016982388190179852 
-19.03807615230461	0.8266335802452688	-0.017181035756114033 
-18.95791583166333	0.8252482574476774	-0.017382711666498116 
-18.877755511022045	0.8238466445562133	-0.017587471965065733 
-18.79759519038076	0.8224284920290075	-0.01779537389107244 
-18.717434869739478	0.820993545686755	-0.0180064759072961 
-18.637274549098198	0.8195415466134817	-0.01822083772875568 
-18.557114228456914	0.8180722310549802	-0.01843852035218339 
-18.47695390781563	0.8165853303148656	-0.01865958608590989 
-18.39679358717435	0.8150805706481883	-0.018884098580936773 
-18.316633266533067	0.8135576731525533	-0.019112122862059676 
-18.236472945891784	0.8120163536566757	-0.01934372536073481 
-18.1563126252505	0.8104563226063167	-0.01957897394752891 
-18.07615230460922	0.8088772849475447	-0.0198179379664355 
-17.995991983967937	0.8072789400072431	-0.02006068826921792 
-17.915831663326653	0.8056609813708203	-0.020307297250894224 
-17.83567134268537	0.8040230967570398	-0.02055783888608675 
-17.75551102204409	0.8023649678899035	-0.020812388766186768 
-17.675350701402806	0.8006862703675358	-0.021071024137006737 
-17.595190380761522	0.7989866735279895	-0.021333823937956558 
-17.51503006012024	0.7972658403118962	-0.02160086884153617 
-17.43486973947896	0.7955234271219064	-0.021872241293986103 
-17.354709418837675	0.7937590836788347	-0.022148025556789554 
-17.274549098196392	0.7919724528744346	-0.022428307749303465 
-17.194388777555112	0.7901631706207429	-0.02271317589166063 
-17.11422845691383	0.78833086569591	-0.02300271994955852 
-17.034068136272545	0.7864751595864354	-0.02329703187915998 
-16.95390781563126	0.7845956663257321	-0.023596205673744968 
-16.87374749498998	0.7826919923289554	-0.023900337410286566 
-16.793587174348698	0.7807637362240115	-0.024209525298145344 
-16.713426853707414	0.7788104886786495	-0.024523869728127996 
-16.633266533066134	0.776831832223584	-0.024843473322386463 
-16.55310621242485	0.7748273410715556	-0.02516844098592328 
-16.472945891783567	0.7727965809322453	-0.025498879958463717 
-16.392785571142284	0.7707391088229825	-0.02583489986757084 
-16.312625250501004	0.7686544728751451	-0.02617661278293144 
-16.23246492985972	0.7665422121361802	-0.026524133271378696 
-16.152304609218437	0.7644018563671681	-0.026877578453036975 
-16.072144288577153	0.7622329258358554	-0.02723706805816991 
-15.991983967935873	0.7600349311050791	-0.027602724485342147 
-15.91182364729459	0.757807372816494	-0.027974672860396215 
-15.831663326653306	0.755549741469549	-0.02835304109603754 
-15.751503006012024	0.7532615171956274	-0.02873795995283348 
-15.671342685370742	0.7509421695272884	-0.029129563100426678 
-15.591182364729459	0.7485911571625329	-0.029527987180492578 
-15.511022044088175	0.746207927724034	-0.029933371869301513 
-15.430861723446894	0.7437919175132887	-0.03034585994191605 
-15.350701402805612	0.7413425512596103	-0.030765597336646255 
-15.270541082164328	0.7388592418639215	-0.031192733220320967 
-15.190380761523047	0.7363413901372996	-0.03162742005388187 
-15.110220440881765	0.7337883845342373	-0.03206981365861945 
-15.030060120240481	0.7311996008805878	-0.0325200732825344 
-14.949899799599198	0.7285744020961584	-0.03297836166744247 
-14.869739478957916	0.725912137911941	-0.03344484511564705 
-14.789579158316634	0.7232121445819755	-0.03391969355712976 
-14.70941883767535	0.7204737445898429	-0.03440308061629015 
-14.629258517034067	0.7176962463498072	-0.03489518367871088 
-14.549098196392785	0.714878943902626	-0.03539618395729795 
-14.468937875751504	0.7120211166060723	-0.03590626655807726 
-14.38877755511022	0.7091220288202307	-0.03642562054472658 
-14.308617234468938	0.7061809295876372	-0.036954439002609946 
-14.228456913827657	0.7031970523083476	-0.037492919101223834 
-14.148296593186373	0.7001696144100615	-0.038041262155035456 
-14.06813627254509	0.6970978170134292	-0.03859967368276905 
-13.987975951903808	0.6939808445926968	-0.039168363464353845 
-13.907815631262526	0.6908178646318931	-0.039747545595107674 
-13.827655310621243	0.6876080272767612	-0.040337438537659726 
-13.747494989979959	0.684350464982688	-0.040938265169765904 
-13.667334669338677	0.6810442921589319	-0.04155025282878891 
-13.587174348697395	0.6776886048094539	-0.04217363335180167 
-13.507014028056112	0.6742824801707282	-0.042808643110784986 
-13.42685370741483	0.6708249763469529	-0.04345552304218392 
-13.346693386773548	0.6673151319431189	-0.044114518670601774 
-13.266533066132265	0.6637519656964579	-0.04478588012549031 
-13.186372745490981	0.6601344761068543	-0.04546986215011699 
-13.1062124248497	0.6564616410668607	-0.04616672410236808 
-13.026052104208418	0.6527324174920465	-0.046876729945447 
-12.945891783567134	0.648945740952464	-0.047600148229148015 
-12.86573146292585	0.6451005253061189	-0.04833725205839548 
-12.785571142284569	0.6411956623354238	-0.049088319050065415 
-12.705410821643287	0.6372300213876939	-0.0498536312751068 
-12.625250501002004	0.6332024490208867	-0.05063347518539336 
-12.545090180360722	0.6291117686558787	-0.05142814152352895 
-12.46492985971944	0.6249567802367082	-0.05223792521400826 
-12.384769539078157	0.6207362599003631	-0.05306312523370763 
-12.304609218436873	0.616448959657832	-0.05390404446005381 
-12.224448897795591	0.6120936070883187	-0.05476098949413894 
-12.14428857715431	0.6076689050486903	-0.05563427045721129 
-12.064128256513026	0.6031735314004197	-0.056524200757375825 
-11.983967935871744	0.5986061387565127	-0.0574310968239071 
-11.90380761523046	0.5939653542511338	-0.05835527780621676 
-11.823647294589179	0.5892497793348918	-0.05929706523429425 
-11.743486973947896	0.584457989599025	-0.0602567826367378 
-11.663326653306614	0.5795885346320272	-0.06123475511292979 
-11.58316633266533	0.574639937912566	-0.06223130885480913 
-11.503006012024048	0.5696106967429146	-0.0632467706138243 
-11.422845691382767	0.5644992822274792	-0.06428146710824105 
