12:58:30
time to do symbolics	= 0.24595093727111816s 
time to do numerics	= 0.0937809944152832s 
t	x	x' 
0.0	0.75	0.0 
0.7142857142857143	0.682700395093824	-0.18556878830343737 
1.4285714285714286	0.3836504747231745	-0.6132747574225064 
2.142857142857143	-0.15274669537281843	-0.7728373668540626 
2.857142857142857	-0.5071908301813758	-0.11180399109168615 
3.5714285714285716	-0.20488060552025716	0.839302144663482 
4.285714285714286	0.3867328736268629	0.5308180576188963 
5.0	0.2584854531892469	-0.8160594532035735 
5.714285714285714	-0.37266911394356617	-0.5290339587401196 
6.428571428571429	-0.1407732366834443	1.0013853254474565 
7.142857142857143	0.40861726414496236	0.06517797785291579 
7.857142857142858	-0.13154034771951667	-1.0614787844750198 
8.571428571428571	-0.2688041539987974	0.8217901962723806 
9.285714285714286	0.37608695833106787	0.2400196266064824 
10.0	-0.165125344201444	-1.0763748590793318 
10.714285714285715	-0.13982113655496112	1.1128804947002795 
11.428571428571429	0.332476710197392	-0.4807335157545348 
12.142857142857142	-0.3456161314675485	-0.35510135834066014 
12.857142857142858	0.22400054427877092	0.9960046716070081 
13.571428571428571	-0.049485051297825045	-1.2738562625267495 
14.285714285714286	-0.11235713433244769	1.2169558800570983 
15.0	0.22939491790924493	-0.9462019014763252 
15.714285714285715	-0.29715114136717946	0.5894105081447121 
16.42857142857143	0.32609559265667454	-0.23975748824063026 
17.142857142857142	-0.3310710211798074	-0.050986726798818105 
17.857142857142858	0.3253134163690397	0.2621749124691055 
18.571428571428573	-0.31818908880474384	-0.39017879218533025 
19.285714285714285	0.31496148171201266	0.43694528877202915 
20.0	-0.3172494409322854	-0.40312321518321875 
20.714285714285715	0.32345019533897873	0.285714963003472 
21.42857142857143	-0.3289242222680116	-0.07990333351180662 
22.142857142857142	0.32613077329423523	-0.21505675711805933 
22.857142857142858	-0.3052019951323788	0.586124932551193 
23.571428571428573	0.2556366274441035	-0.9944129706908732 
24.285714285714285	-0.16974365149282694	1.3649687291281822 
25.0	0.0479153075929933	-1.5863779582635682 
25.714285714285715	0.09548255132493423	1.5308928498696497 
26.42857142857143	-0.22874146330048734	-1.1032667712202628 
27.142857142857142	0.3067480496452713	0.3135482544976561 
27.857142857142858	-0.28641392896355305	0.6557451924807292 
28.571428571428573	0.15262150151896192	-1.444748443648452 
29.285714285714285	0.05637944652890445	1.633764684350195 
30.0	-0.24531468603898543	-0.9897094644925508 
30.714285714285715	0.30007359943371636	-0.27002352198309243 
31.42857142857143	-0.16422602964682612	1.425731829837896 
32.142857142857146	-0.09184216326815156	-1.6192177149163673 
32.85714285714286	0.2826345853237848	0.5475654459599547 
33.57142857142857	-0.23725217114153335	1.0409016983083368 
34.285714285714285	-0.027805859210431064	-1.7225084826128176 
35.0	0.2691955303235667	0.6952573400055276 
