19:08:31
time to do symbolics	= 36.26619791984558s 
time to do numerics	= 1.6378679275512695s 
t	x	x' (first order) x	x' (2nd order) etc. 
-10.0	0.842071735976359	-0.014982224969490927	0.842071735976359	-0.014982224969490927	
-9.959919839679358	0.6461185575234788	-3.028461040000795	nan	nan	
-9.919839679358718	0.5813273569867353	-3.4234244427195284	nan	nan	
-9.879759519038076	0.5090150642719622	-3.7771817964317846	nan	nan	
-9.839679358717435	0.430058651203513	-4.084788552055083	nan	nan	
-9.799599198396793	0.3454292207050703	-4.3418219209626345	nan	nan	
-9.759519038076153	0.25618086598675643	-4.544447573206663	nan	nan	
-9.719438877755511	0.16343825032915416	-4.689480233566895	nan	nan	
-9.67935871743487	0.06838303940192964	-4.774437222875977	nan	nan	
-9.639278557114228	-0.02776066342555834	-4.797584054365257	nan	nan	
-9.599198396793588	-0.12374171119155054	-4.757971270953009	nan	nan	
-9.559118236472946	-0.21829795380543654	-4.655461799016402	nan	nan	
-9.519038076152304	-0.31017272825971154	-4.490748196601521	nan	nan	
-9.478957915831664	-0.39813159060958025	-4.265359288389988	nan	nan	
-9.438877755511022	-0.4809790727703114	-3.9816558050155906	nan	nan	
-9.39879759519038	-0.5575752408239009	-3.6428147792755055	nan	nan	
-9.358717434869739	-0.6268518279590343	-3.2528025949913872	nan	nan	
-9.318637274549099	-0.6878277145428366	-2.816336734146138	nan	nan	
-9.278557114228457	-0.7396235302546359	-2.338836422701401	nan	nan	
-9.238476953907815	-0.7814751587827377	-1.8263625332778406	nan	nan	
-9.198396793587175	-0.8127459343341485	-1.2855472616228578	nan	nan	
-9.158316633266534	-0.832937331133369	-0.7235142513620209	nan	nan	
-9.118236472945892	-0.8416979621446746	-0.1477899956999198	nan	nan	
-9.07815631262525	-0.838830721352198	0.4337925067685836	nan	nan	
-9.03807615230461	-0.8242979249369462	1.0131967244689706	nan	nan	
-8.997995991983968	-0.7982243304173388	1.582290945593926	nan	nan	
-8.957915831663327	-0.7608979390407136	2.132960645640271	nan	nan	
-8.917835671342685	-0.7127685151540916	2.6572234012908416	nan	nan	
-8.877755511022045	-0.6544437866268673	3.1473447961420797	nan	nan	
-8.837675350701403	-0.5866833222877806	3.5959536965392336	nan	nan	
-8.797595190380761	-0.5103901153793936	3.9961552291205398	nan	nan	
-8.75751503006012	-0.42659993579580635	4.341639767171826	nan	nan	
-8.71743486973948	-0.3364685478958794	4.626786231874283	nan	nan	
-8.677354709418838	-0.2412569244932326	4.8467580380397255	nan	nan	
-8.637274549098196	-0.1423146207146385	4.997590062718858	nan	nan	
-8.597194388777556	-0.0410615032797568	5.0762650895437424	nan	nan	
-8.557114228456914	0.061031939130531766	5.080778281884036	nan	nan	
-8.517034068136272	0.16246545089530817	5.010188363530457	nan	nan	
-8.47695390781563	0.26173075125285616	4.864654335951829	nan	nan	
-8.43687374749499	0.3573338624254571	4.645456735082236	nan	nan	
-8.396793587174349	0.44781770548545546	4.3550026265482344	nan	nan	
-8.356713426853707	0.5317846313787706	3.996813754303911	nan	nan	
-8.316633266533067	0.607918545036628	3.575497491456858	nan	nan	
-8.276553106212425	0.675006275865334	3.0967004909074816	nan	nan	
-8.236472945891784	0.731957848379499	2.5670451941826484	nan	nan	
-8.196392785571142	0.7778253125421729	1.994049626074259	nan	nan	
-8.156312625250502	0.8118198046305842	1.386031176636566	nan	nan	
-8.11623246492986	0.8333265262138735	0.7519953467247654	nan	nan	
-8.076152304609218	0.841917351082589	0.10151070432602247	nan	nan	
-8.036072144288577	0.8373607975949625	-0.5554284379783343	nan	nan	
-7.9959919839679365	0.8196291366977023	-1.2085498634965512	nan	nan	
-7.955911823647295	0.7889024435444575	-1.8474598154205557	nan	nan	
-7.915831663326653	0.7455694427864774	-2.461805677996995	nan	nan	
-7.875751503006012	0.6902250437699189	-3.0414425826970373	nan	nan	
-7.835671342685371	0.6236645114786478	-3.576601391676834	nan	nan	
-7.7955911823647295	0.5468742714622797	-4.0580553896107245	nan	nan	
-7.755511022044088	0.46101940146147175	-4.477282931752129	nan	nan	
-7.715430861723447	0.3674279181919099	-4.82662325408292	nan	nan	
-7.675350701402806	0.2675720239194766	-5.09942265339803	nan	nan	
-7.635270541082164	0.16304653314671644	-5.290168293317531	nan	nan	
-7.595190380761523	0.05554475399278783	-5.394606988055812	nan	nan	
-7.555110220440882	-0.05316784928163616	-5.409846460132864	nan	nan	
-7.515030060120241	-0.16128183765265355	-5.33443676114474	nan	nan	
-7.474949899799599	-0.2669734034998113	-5.168429785461282	nan	nan	
-7.434869739478958	-0.36843494356847545	-4.913415093682525	nan	nan	
-7.394789579158317	-0.4639061080464749	-4.572530593368419	nan	nan	
-7.354709418837675	-0.5517048094218282	-4.150446995583103	nan	nan	
-7.314629258517034	-0.6302576569440143	-3.6533253728890593	nan	nan	
-7.274549098196393	-0.6981292731505645	-3.0887475824443626	nan	nan	
-7.234468937875752	-0.7540499486088532	-2.4656197808140465	nan	nan	
-7.19438877755511	-0.7969411001972837	-1.7940497382228282	nan	nan	
-7.154308617234469	-0.8259380172045994	-1.0851991517598198	nan	nan	
-7.114228456913828	-0.840409408398058	-0.35111265135743647	nan	nan	
-7.074148296593187	-0.8399733019701873	0.3954743194621423	nan	nan	
-7.034068136272545	-0.8245088987093565	1.1413460931262733	nan	nan	
-6.993987975951904	-0.7941640364580136	1.8730327345189746	nan	nan	
-6.953907815631263	-0.7493579903391658	2.577047846837563	nan	nan	
-6.913827655310621	-0.6907794075726331	3.2401343383892023	nan	nan	
